Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag
22,Yes,Travel_Rarely,Sales,6.0,4,Technical Degree,4,Male,3,1,Research Director,1,Single,2046,8,No,18,3,4,1,1,3,0,0,0,0,1
37,Yes,Travel_Frequently,Sales,12.0,2,Life Sciences,2,Female,1,2,Healthcare Representative,1,Divorced,5004,0,No,25,3,2,19,0,2,4,3,1,4,1
39,No,Travel_Rarely,Research & Development,21.0,1,Life Sciences,3,Male,1,2,Research Scientist,4,Single,3689,6,No,17,3,3,16,6,1,3,3,3,3,0
28,Yes,Travel_Rarely,Sales,22.0,2,Medical,4,Female,3,2,Healthcare Representative,4,Married,6668,4,No,15,3,1,10,3,3,6,2,0,5,1
42,Yes,Travel_Rarely,Research & Development,6.0,3,Life Sciences,1,Male,4,2,Human Resources,1,Single,7264,3,No,17,3,3,20,3,2,2,2,2,2,1
21,No,Travel_Rarely,Sales,6.0,5,Other,4,Female,1,3,Research Scientist,2,Married,5632,2,No,17,3,3,2,5,1,0,0,0,0,0
36,No,Travel_Rarely,Research & Development,2.0,5,Technical Degree,1,Female,3,3,Sales Representative,2,Married,8523,9,No,24,3,4,17,5,2,9,8,4,0,0
25,No,Travel_Rarely,Research & Development,24.0,4,Life Sciences,3,Female,1,2,Research Director,3,Married,3497,6,No,23,3,2,1,0,2,0,0,0,0,0
30,No,Travel_Rarely,Sales,5.0,2,Life Sciences,3,Female,1,1,Healthcare Representative,4,Married,3066,1,No,20,3,1,11,1,4,1,0,0,1,0
37,Yes,Travel_Rarely,Research & Development,1.0,1,Life Sciences,4,Male,3,3,Research Scientist,4,Divorced,7626,4,No,12,4,3,13,3,1,11,7,3,2,1
29,No,Travel_Rarely,Sales,5.0,3,Technical Degree,1,Female,4,2,Manager,4,Single,4706,1,No,17,3,3,9,3,4,7,7,1,1,0
33,No,Travel_Rarely,Research & Development,1.0,4,Life Sciences,4,Male,2,2,Research Scientist,3,Divorced,8103,6,No,13,3,4,15,6,3,11,0,4,7,0
46,No,Travel_Rarely,Research & Development,6.0,2,Medical,4,Male,3,4,Human Resources,3,Single,12151,5,Yes,18,3,3,21,0,1,11,1,2,8,0
31,No,Non-Travel,Research & Development,7.0,1,Medical,3,Male,2,3,Sales Executive,2,Married,6750,9,Yes,18,3,2,9,4,4,2,2,2,2,0
44,No,Travel_Rarely,Research & Development,3.0,2,Medical,3,Male,3,4,Research Scientist,1,Divorced,11844,6,No,19,3,4,22,5,4,18,4,6,1,0
26,No,Travel_Frequently,Research & Development,1.0,1,Life Sciences,3,Male,3,3,Sales Representative,1,Married,8812,8,Yes,21,3,1,7,2,3,4,4,4,4,0
41,No,Travel_Rarely,Research & Development,25.0,2,Life Sciences,4,Male,2,2,Research Director,1,Married,3957,1,Yes,14,3,3,18,3,2,2,1,2,1,0
50,No,Travel_Rarely,Research & Development,13.0,2,Other,4,Male,2,3,Healthcare Representative,2,Single,8484,8,No,20,3,3,30,1,2,5,5,0,5,0
18,Yes,Travel_Frequently,Research & Development,16.0,4,Technical Degree,2,Female,4,2,Healthcare Representative,1,Married,6236,6,Yes,13,3,4,0,4,2,0,0,0,0,1
29,No,Travel_Rarely,Human Resources,4.0,2,Marketing,2,Female,3,2,Healthcare Representative,3,Married,5512,1,Yes,19,4,3,9,0,3,1,1,1,0,0
42,No,Travel_Rarely,Human Resources,12.0,2,Life Sciences,4,Male,3,1,Manufacturing Director,3,Single,4570,9,No,19,3,1,23,6,4,12,6,2,7,0
35,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,2,Male,3,4,Human Resources,3,Single,14438,1,No,12,3,2,11,0,1,10,0,7,2,0
40,No,Travel_Rarely,Sales,2.0,4,Medical,4,Male,4,2,Manager,1,Married,6075,3,No,16,3,2,16,6,3,8,4,7,0,0
31,Yes,Travel_Frequently,Research & Development,1.0,5,Life Sciences,3,Male,2,5,Research Director,3,Divorced,16110,1,No,13,3,4,12,1,2,12,2,5,6,1
37,No,Travel_Rarely,Sales,3.0,5,Technical Degree,1,Male,3,4,Research Director,3,Single,11621,0,No,15,3,3,12,6,2,6,1,1,6,0
35,Yes,Travel_Rarely,Sales,1.0,4,Medical,3,Male,2,3,Healthcare Representative,1,Divorced,6997,5,No,12,3,4,17,5,1,13,2,1,2,1
47,No,Travel_Frequently,Sales,29.0,3,Life Sciences,4,Male,4,3,Human Resources,1,Married,10427,9,No,25,3,4,24,5,3,18,9,2,7,0
39,Yes,Non-Travel,Research & Development,1.0,1,Technical Degree,3,Female,1,3,Sales Executive,3,Single,9209,4,Yes,14,3,4,19,4,2,10,3,3,8,1
39,No,Travel_Frequently,Sales,5.0,4,Other,4,Male,2,4,Research Director,3,Divorced,13709,2,Yes,21,3,4,17,1,3,13,1,7,1,0
33,No,Travel_Rarely,Research & Development,5.0,5,Life Sciences,4,Male,4,2,Research Scientist,4,Single,7075,0,No,13,3,4,14,3,4,9,1,5,0,0
32,No,Travel_Rarely,Human Resources,3.0,2,Medical,2,Male,1,4,Sales Representative,3,Single,11622,8,No,12,3,3,14,4,3,3,2,2,3,0
32,No,Travel_Frequently,Research & Development,7.0,4,Life Sciences,4,Male,3,3,Human Resources,3,Married,6666,7,No,16,3,2,10,2,4,9,1,0,9,0
40,Yes,Travel_Frequently,Research & Development,1.0,4,Life Sciences,1,Male,3,5,Healthcare Representative,3,Married,17137,5,No,21,3,2,15,2,1,1,1,1,1,1
33,No,Travel_Frequently,Sales,13.0,5,Life Sciences,2,Female,2,3,Research Director,1,Married,6992,5,No,13,3,2,13,1,4,8,1,6,8,0
39,No,Non-Travel,Sales,3.0,5,Medical,1,Male,1,3,Manufacturing Director,3,Married,8797,3,No,14,4,3,20,2,4,15,0,5,0,0
55,No,Travel_Rarely,Research & Development,8.0,3,Other,4,Male,4,4,Laboratory Technician,3,Divorced,14838,1,No,16,3,3,31,1,1,13,7,3,2,0
44,No,Travel_Rarely,Sales,11.0,5,Medical,3,Female,3,4,Laboratory Technician,4,Married,12318,3,Yes,22,3,4,19,6,2,17,9,7,8,0
33,No,Travel_Frequently,Research & Development,19.0,5,Life Sciences,4,Female,3,3,Manager,3,Divorced,7819,1,No,23,3,2,8,3,1,5,3,0,5,0
47,Yes,Travel_Rarely,Research & Development,16.0,5,Medical,4,Female,1,2,Research Director,3,Divorced,6307,6,Yes,22,3,4,24,5,3,6,1,6,5,1
33,Yes,Travel_Rarely,Research & Development,8.0,2,Life Sciences,3,Male,4,3,Sales Executive,1,Married,9083,8,No,25,3,2,14,3,1,12,3,7,2,1
18,Yes,Travel_Rarely,Research & Development,4.0,4,Technical Degree,3,Female,3,5,Manufacturing Director,4,Married,15198,1,No,15,4,1,0,1,3,0,0,0,0,1
27,No,Travel_Frequently,Research & Development,6.0,4,Medical,1,Male,3,4,Research Scientist,1,Divorced,8684,8,No,14,4,3,4,3,2,1,1,1,1,0
19,Yes,Travel_Rarely,Research & Development,13.0,5,Life Sciences,2,Male,2,4,Human Resources,2,Divorced,11645,8,No,23,4,1,1,2,3,0,0,0,0,1
33,No,Travel_Rarely,Research & Development,18.0,3,Life Sciences,2,Male,4,1,Research Scientist,3,Married,4885,7,No,24,3,2,15,6,1,0,0,0,0,0
37,No,Travel_Rarely,Research & Development,1.0,5,Marketing,2,Male,3,3,Research Director,3,Married,8495,0,No,22,3,4,12,3,1,12,1,1,4,0
52,Yes,Travel_Rarely,Research & Development,4.0,3,Life Sciences,1,Male,1,3,Sales Representative,3,Single,8791,4,No,14,4,3,32,6,2,6,3,1,6,1
39,No,Travel_Rarely,Sales,13.0,4,Marketing,1,Male,3,4,Laboratory Technician,3,Single,10917,9,No,12,4,3,16,2,1,0,0,0,0,0
34,Yes,Travel_Rarely,Sales,5.0,3,Life Sciences,3,Female,4,1,Research Director,3,Married,4293,3,No,22,4,4,15,5,2,2,2,2,2,1
44,No,Travel_Frequently,Research & Development,3.0,3,Life Sciences,2,Female,2,4,Human Resources,3,Single,13249,6,No,23,4,1,26,5,2,19,6,6,5,0
18,No,Travel_Frequently,Research & Development,4.0,1,Medical,4,Female,3,3,Research Director,2,Married,6849,7,Yes,20,3,1,0,2,1,0,0,0,0,0
39,No,Travel_Frequently,Research & Development,8.0,3,Other,1,Male,1,2,Laboratory Technician,3,Married,8206,9,No,23,3,1,19,6,4,17,0,5,7,0
43,No,Travel_Rarely,Research & Development,29.0,3,Other,4,Female,3,2,Sales Representative,3,Married,4963,7,No,14,3,1,20,0,3,6,6,0,5,0
23,No,Travel_Rarely,Sales,6.0,2,Life Sciences,2,Male,1,2,Human Resources,3,Married,6950,1,No,22,3,3,4,3,4,4,4,3,2,0
47,Yes,Travel_Rarely,Research & Development,2.0,4,Life Sciences,2,Female,4,3,Healthcare Representative,2,Married,9038,2,No,18,3,2,25,3,2,16,7,1,4,1
39,No,Travel_Rarely,Research & Development,1.0,5,Life Sciences,1,Male,2,1,Sales Executive,3,Single,2000,9,No,15,3,4,20,1,3,11,4,6,6,0
33,No,Travel_Rarely,Research & Development,1.0,1,Medical,1,Female,4,2,Research Director,2,Married,5244,9,No,24,3,2,12,1,4,7,7,4,7,0
42,Yes,Travel_Frequently,Research & Development,7.0,3,Medical,3,Male,3,4,Human Resources,1,Married,13831,6,No,24,3,2,21,6,1,9,9,1,3,1
57,No,Travel_Rarely,Sales,7.0,2,Technical Degree,4,Female,3,2,Sales Representative,3,Married,6701,3,No,25,3,1,33,4,4,15,7,6,1,0
38,No,Travel_Rarely,Human Resources,2.0,2,Other,3,Female,2,2,Healthcare Representative,4,Divorced,4170,5,Yes,24,3,2,18,2,3,17,8,7,2,0
39,Yes,Non-Travel,Research & Development,10.0,5,Life Sciences,3,Male,1,3,Research Director,2,Married,8322,7,No,21,3,1,19,5,3,14,0,2,6,1
32,Yes,Travel_Rarely,Research & Development,12.0,5,Medical,4,Male,4,3,Manager,1,Married,6931,7,Yes,20,3,1,12,5,3,6,2,3,6,1
29,No,Non-Travel,Sales,2.0,4,Technical Degree,2,Female,1,4,Manufacturing Director,3,Single,12150,6,Yes,20,3,2,7,0,3,2,2,0,2,0
44,No,Non-Travel,Sales,3.0,3,Marketing,4,Male,3,2,Laboratory Technician,2,Divorced,7108,1,No,18,3,4,21,2,4,17,3,1,2,0
29,Yes,Travel_Rarely,Research & Development,29.0,2,Life Sciences,2,Female,1,4,Manager,4,Married,10292,1,Yes,16,3,2,7,3,1,5,5,2,0,1
37,No,Travel_Rarely,Research & Development,4.0,1,Life Sciences,3,Male,4,3,Research Director,3,Single,7193,2,No,22,3,2,13,4,1,0,0,0,0,0
32,No,Travel_Frequently,Research & Development,12.0,4,Medical,2,Male,1,2,Research Scientist,3,Single,6447,3,No,20,3,3,13,2,3,13,0,6,0,0
41,No,Travel_Rarely,Research & Development,5.0,3,Life Sciences,2,Male,3,2,Sales Representative,2,Single,4749,0,No,15,3,1,16,4,1,6,4,3,1,0
39,No,Travel_Rarely,Research & Development,14.0,5,Life Sciences,2,Male,4,2,Sales Representative,1,Married,4881,4,No,14,3,3,21,2,4,11,3,4,4,0
46,No,Travel_Frequently,Research & Development,13.0,3,Life Sciences,4,Female,1,2,Human Resources,3,Single,4925,6,No,20,3,4,23,6,1,19,0,4,2,0
32,No,Travel_Rarely,Research & Development,9.0,5,Medical,2,Male,1,3,Laboratory Technician,2,Married,8302,9,No,19,3,2,11,3,2,3,3,1,3,0
34,No,Travel_Rarely,Research & Development,17.0,3,Life Sciences,4,Male,4,3,Healthcare Representative,4,Single,8410,4,Yes,20,3,3,13,3,1,9,5,1,1,0
27,No,Travel_Rarely,Sales,25.0,1,Life Sciences,1,Male,3,2,Research Director,1,Single,3919,6,No,24,4,3,3,2,3,0,0,0,0,0
32,No,Travel_Frequently,Research & Development,7.0,4,Life Sciences,1,Male,4,2,Research Scientist,4,Married,5066,4,No,15,3,2,7,5,1,1,1,0,1,0
40,No,Travel_Rarely,Research & Development,2.0,5,Marketing,3,Female,3,2,Healthcare Representative,4,Divorced,7852,9,No,20,3,2,19,6,1,8,4,0,0,0
43,No,Travel_Rarely,Research & Development,4.0,1,Technical Degree,3,Female,1,3,Laboratory Technician,2,Married,7351,7,No,25,3,1,19,5,1,9,5,2,1,0
28,Yes,Travel_Rarely,Research & Development,12.0,2,Medical,4,Male,4,2,Human Resources,1,Divorced,2877,6,No,21,3,1,9,0,1,3,3,3,3,1
44,No,Travel_Rarely,Human Resources,9.0,1,Medical,2,Female,3,3,Manufacturing Director,3,Single,9546,0,No,16,3,3,25,3,2,10,9,0,2,0
49,No,Travel_Frequently,Research & Development,1.0,1,Other,2,Female,4,2,Healthcare Representative,3,Married,6687,0,No,25,3,2,29,6,4,13,9,1,9,0
40,Yes,Travel_Frequently,Research & Development,1.0,1,Life Sciences,1,Male,1,3,Research Scientist,2,Married,7907,4,Yes,17,4,1,22,1,3,2,2,2,2,1
53,No,Travel_Rarely,Sales,10.0,5,Life Sciences,4,Female,4,4,Sales Executive,3,Divorced,14422,1,No,21,3,1,33,0,3,0,0,0,0,0
29,No,Travel_Rarely,Research & Development,2.0,2,Life Sciences,2,Male,1,2,Sales Representative,3,Married,6307,8,No,22,3,4,10,2,1,6,1,6,6,0
25,No,Travel_Rarely,Sales,6.0,4,Life Sciences,2,Male,1,3,Healthcare Representative,4,Married,4590,1,No,21,3,3,3,0,4,3,3,0,3,0
20,No,Travel_Rarely,Research & Development,12.0,1,Life Sciences,4,Female,1,5,Research Scientist,3,Married,15216,8,Yes,23,3,3,0,1,1,0,0,0,0,0
50,Yes,Travel_Rarely,Research & Development,7.0,5,Technical Degree,3,Male,3,2,Sales Executive,1,Single,9441,9,No,11,3,3,27,3,2,6,1,1,4,1
42,No,Travel_Rarely,Research & Development,1.0,5,Medical,4,Female,3,3,Manager,4,Single,9540,1,No,19,3,2,23,3,4,15,2,3,7,0
36,Yes,Travel_Rarely,Research & Development,1.0,4,Medical,4,Female,2,1,Manager,3,Married,4671,3,Yes,22,4,4,17,5,4,9,2,4,8,1
39,Yes,Travel_Rarely,Sales,2.0,3,Other,2,Male,3,3,Research Scientist,1,Married,9527,2,No,18,4,1,14,3,4,14,0,3,0,1
26,No,Travel_Frequently,Sales,2.0,2,Life Sciences,1,Female,2,1,Human Resources,1,Married,2600,5,No,22,3,4,1,6,4,1,0,1,1,0
59,No,Travel_Frequently,Research & Development,7.0,2,Life Sciences,2,Male,4,5,Laboratory Technician,4,Married,19916,3,No,21,4,1,37,5,1,5,5,3,5,0
38,Yes,Travel_Rarely,Research & Development,6.0,1,Medical,2,Male,1,3,Research Scientist,4,Married,9141,8,No,25,3,1,16,1,2,3,3,1,3,1
37,No,Travel_Rarely,Sales,2.0,3,Medical,2,Female,3,4,Laboratory Technician,1,Single,12846,8,No,15,4,4,15,0,4,3,3,3,3,0
43,No,Travel_Frequently,Sales,1.0,2,Life Sciences,4,Female,1,3,Sales Representative,3,Married,8053,9,Yes,13,3,3,18,2,3,3,3,3,0,0
41,Yes,Non-Travel,Research & Development,1.0,1,Life Sciences,4,Male,2,3,Sales Executive,1,Married,9046,8,No,15,3,2,23,2,3,16,0,6,4,1
38,Yes,Travel_Rarely,Research & Development,29.0,3,Medical,2,Male,3,2,Manufacturing Director,1,Married,4993,2,Yes,15,3,4,15,6,2,12,6,7,9,1
29,No,Travel_Rarely,Research & Development,5.0,5,Medical,2,Female,3,4,Manufacturing Director,3,Divorced,11815,2,No,19,3,3,10,0,3,1,1,1,0,0
41,Yes,Travel_Frequently,Sales,18.0,1,Medical,1,Female,3,5,Research Director,3,Divorced,16117,3,Yes,17,4,3,19,3,1,19,3,6,5,1
54,No,Travel_Rarely,Research & Development,16.0,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Divorced,8931,8,No,23,3,2,36,5,1,5,2,5,5,0
49,No,Travel_Rarely,Research & Development,6.0,4,Life Sciences,2,Male,1,5,Research Scientist,4,Married,17901,5,No,12,4,2,28,2,2,0,0,0,0,0
51,No,Travel_Rarely,Sales,11.0,2,Medical,4,Male,3,3,Research Scientist,3,Married,8107,8,Yes,15,3,3,28,3,4,7,7,6,7,0
32,Yes,Travel_Rarely,Research & Development,1.0,1,Life Sciences,3,Male,2,3,Healthcare Representative,1,Married,7033,7,Yes,19,3,2,8,6,3,1,1,1,1,1
27,No,Travel_Rarely,Research & Development,10.0,5,Other,3,Female,3,3,Manager,3,Married,7043,6,No,24,3,3,3,4,3,0,0,0,0,0
35,Yes,Non-Travel,Research & Development,2.0,1,Medical,1,Male,2,2,Sales Representative,3,Single,5782,4,Yes,21,3,1,10,4,2,4,3,1,2,1
37,No,Travel_Frequently,Research & Development,16.0,2,Life Sciences,3,Male,2,1,Healthcare Representative,1,Single,4919,8,Yes,23,3,2,16,6,2,3,3,3,3,0
46,No,Travel_Rarely,Research & Development,1.0,2,Marketing,2,Female,1,2,Sales Representative,2,Divorced,5943,3,No,12,3,1,25,2,3,4,4,3,4,0
21,Yes,Travel_Rarely,Research & Development,13.0,3,Medical,2,Male,3,3,Manufacturing Director,4,Divorced,8762,3,No,18,3,2,2,0,4,0,0,0,0,1
50,No,Travel_Rarely,Research & Development,1.0,5,Life Sciences,4,Female,2,2,Healthcare Representative,4,Married,8186,7,No,22,3,3,32,0,2,14,2,3,0,0
35,Yes,Travel_Rarely,Research & Development,19.0,3,Marketing,2,Female,3,2,Manager,2,Single,6464,3,No,13,3,3,17,0,1,9,1,0,6,1
33,Yes,Travel_Rarely,Sales,3.0,5,Technical Degree,2,Female,1,5,Human Resources,3,Married,17144,6,No,14,3,3,12,3,3,7,7,7,7,1
27,No,Non-Travel,Sales,9.0,1,Medical,1,Male,1,2,Manager,4,Married,5202,3,No,12,3,3,4,4,2,1,1,1,1,0
21,No,Travel_Rarely,Research & Development,6.0,1,Life Sciences,3,Male,3,3,Laboratory Technician,2,Single,8504,0,No,19,3,3,1,3,2,0,0,0,0,0
44,No,Travel_Rarely,Research & Development,4.0,3,Medical,1,Female,2,2,Sales Representative,2,Married,7808,9,Yes,16,4,3,23,1,2,11,7,6,8,0
37,Yes,Travel_Rarely,Research & Development,9.0,4,Marketing,3,Female,4,1,Research Scientist,2,Married,5541,8,No,25,3,2,18,1,3,10,9,4,6,1
25,No,Travel_Rarely,Research & Development,26.0,2,Life Sciences,1,Female,4,4,Manager,4,Married,11369,3,No,19,3,2,4,2,1,4,4,4,4,0
25,Yes,Travel_Rarely,Research & Development,1.0,3,Life Sciences,4,Male,1,3,Sales Executive,4,Single,7825,2,No,24,3,1,2,1,1,2,2,2,2,1
33,No,Travel_Rarely,Sales,22.0,3,Technical Degree,1,Female,2,4,Sales Representative,3,Single,13412,2,Yes,25,4,4,10,0,3,0,0,0,0,0
52,No,Travel_Rarely,Research & Development,8.0,1,Life Sciences,1,Female,4,2,Laboratory Technician,4,Married,6231,8,No,21,3,2,31,2,2,17,1,1,3,0
34,No,Travel_Rarely,Research & Development,14.0,2,Marketing,4,Female,2,3,Sales Executive,3,Divorced,7897,7,No,23,3,2,16,4,3,7,7,1,0,0
23,No,Travel_Rarely,Research & Development,4.0,3,Medical,2,Female,3,2,Human Resources,2,Married,4679,9,Yes,23,3,4,2,5,3,1,1,1,1,0
34,No,Travel_Rarely,Sales,5.0,1,Medical,2,Female,1,2,Human Resources,3,Married,6539,6,No,18,3,4,12,4,2,10,7,6,1,0
34,No,Travel_Rarely,Research & Development,18.0,1,Life Sciences,4,Female,3,1,Sales Representative,2,Single,4558,6,No,22,3,1,12,6,3,12,4,4,1,0
18,No,Travel_Frequently,Research & Development,4.0,3,Marketing,4,Male,3,2,Sales Executive,4,Single,4222,3,No,19,3,1,0,1,4,0,0,0,0,0
36,No,Travel_Rarely,Research & Development,6.0,3,Life Sciences,1,Male,3,2,Healthcare Representative,4,Divorced,4049,2,Yes,15,3,3,17,6,1,8,3,6,0,0
34,No,Travel_Rarely,Sales,1.0,1,Medical,4,Male,2,2,Manufacturing Director,3,Married,5515,3,No,16,3,1,9,1,4,9,7,0,9,0
43,No,Travel_Rarely,Sales,1.0,3,Medical,4,Male,4,5,Sales Executive,4,Single,16818,5,No,17,3,1,24,4,4,4,4,0,2,0
53,No,Travel_Rarely,Research & Development,9.0,2,Medical,3,Male,3,2,Sales Executive,4,Single,5032,3,No,15,3,4,29,6,4,6,6,2,3,0
47,Yes,Travel_Frequently,Research & Development,11.0,1,Other,3,Male,1,2,Research Director,1,Divorced,5303,3,Yes,11,3,2,29,1,3,14,4,7,8,1
34,Yes,Travel_Rarely,Research & Development,7.0,1,Medical,2,Male,2,2,Healthcare Representative,2,Married,5611,1,Yes,19,3,3,9,1,2,4,1,1,4,1
26,No,Travel_Frequently,Research & Development,1.0,3,Life Sciences,4,Male,4,3,Research Director,3,Single,9193,6,No,12,3,1,7,3,3,5,5,1,5,0
60,Yes,Travel_Rarely,Sales,5.0,3,Other,1,Female,3,1,Sales Executive,1,Single,5746,5,Yes,17,3,4,40,5,1,3,2,2,0,1
37,No,Travel_Rarely,Sales,3.0,3,Medical,2,Female,1,4,Sales Executive,1,Married,12453,1,No,22,3,3,15,5,3,15,9,3,2,0
37,No,Travel_Frequently,Sales,6.0,2,Life Sciences,2,Male,3,5,Research Scientist,4,Single,18939,4,No,18,3,3,19,4,3,18,9,0,6,0
36,No,Travel_Rarely,Sales,18.0,1,Life Sciences,2,Female,4,2,Research Director,1,Married,3686,5,No,25,3,4,13,4,3,12,9,3,6,0
38,No,Travel_Rarely,Research & Development,13.0,4,Technical Degree,4,Male,4,3,Research Director,1,Single,8904,4,No,18,3,1,16,1,3,0,0,0,0,0
35,No,Travel_Frequently,Research & Development,1.0,2,Life Sciences,4,Male,3,1,Research Scientist,2,Divorced,3686,3,Yes,11,4,1,15,0,4,0,0,0,0,0
31,Yes,Non-Travel,Sales,19.0,2,Medical,1,Male,3,3,Laboratory Technician,3,Single,8719,8,Yes,25,3,1,13,3,2,5,2,5,5,1
31,No,Travel_Rarely,Research & Development,5.0,1,Medical,1,Male,2,2,Sales Representative,4,Single,4399,2,Yes,20,3,1,6,0,1,5,3,5,0,0
36,No,Travel_Rarely,Sales,12.0,4,Life Sciences,2,Female,4,2,Manufacturing Director,4,Single,4718,1,No,17,3,3,15,1,1,8,8,7,6,0
31,Yes,Travel_Rarely,Research & Development,1.0,1,Medical,4,Female,4,2,Research Scientist,1,Married,5628,8,No,19,4,2,12,4,1,7,6,5,1,1
30,Yes,Travel_Rarely,Research & Development,9.0,2,Life Sciences,1,Male,3,3,Healthcare Representative,2,Married,9779,7,Yes,21,3,3,10,6,3,1,1,1,1,1
37,Yes,Travel_Rarely,Human Resources,2.0,3,Medical,3,Male,1,2,Manager,1,Single,7053,8,No,24,3,3,19,6,1,8,0,1,8,1
34,Yes,Travel_Frequently,Research & Development,5.0,1,Medical,3,Male,3,2,Laboratory Technician,1,Married,4850,9,No,24,3,4,12,0,4,7,5,3,7,1
50,No,Travel_Rarely,Human Resources,1.0,1,Medical,2,Male,3,3,Human Resources,4,Married,7950,2,No,21,3,3,32,5,2,13,5,1,3,0
18,Yes,Travel_Frequently,Human Resources,1.0,3,Marketing,3,Male,4,3,Manager,1,Single,4981,0,Yes,13,3,1,0,2,3,0,0,0,0,1
46,Yes,Travel_Rarely,Sales,1.0,4,Marketing,2,Male,2,4,Research Scientist,1,Married,14659,0,Yes,18,3,4,26,0,3,8,1,7,1,1
48,No,Travel_Rarely,Sales,2.0,4,Marketing,4,Female,3,2,Laboratory Technician,2,Married,5753,2,Yes,18,4,4,30,4,4,19,1,7,2,0
18,No,Non-Travel,Research & Development,1.0,1,Life Sciences,2,Female,1,4,Human Resources,4,Single,10609,3,No,19,4,4,0,5,1,0,0,0,0,0
33,No,Travel_Rarely,Sales,10.0,3,Life Sciences,2,Male,1,3,Sales Executive,3,Married,9625,1,Yes,18,4,4,13,1,3,8,2,4,0,0
33,Yes,Travel_Rarely,Research & Development,1.0,1,Medical,4,Female,3,2,Manager,2,Divorced,3603,7,No,15,3,4,13,0,3,1,1,1,1,1
24,No,Travel_Rarely,Research & Development,8.0,3,Other,1,Male,1,3,Manager,2,Divorced,8950,2,No,15,3,1,2,1,4,0,0,0,0,0
29,No,Travel_Rarely,Research & Development,1.0,2,Marketing,1,Male,1,2,Research Scientist,2,Single,4515,3,No,13,3,2,4,3,4,0,0,0,0,0
26,No,Travel_Rarely,Research & Development,26.0,3,Technical Degree,1,Male,3,5,Manager,4,Married,14781,5,No,22,3,2,2,2,1,0,0,0,0,0
52,No,Travel_Rarely,Research & Development,24.0,1,Life Sciences,1,Female,1,2,Sales Executive,1,Single,6843,9,Yes,16,3,4,33,6,2,9,7,3,6,0
45,No,Travel_Rarely,Research & Development,2.0,5,Medical,2,Female,1,3,Research Director,3,Divorced,7812,5,No,20,3,2,21,4,2,7,7,3,7,0
48,No,Travel_Rarely,Research & Development,8.0,4,Medical,1,Female,3,2,Laboratory Technician,4,Single,6868,1,No,13,4,3,23,4,1,6,1,2,2,0
43,No,Travel_Frequently,Sales,1.0,1,Life Sciences,3,Male,4,5,Manager,1,Married,16822,5,No,24,3,2,20,1,2,11,0,3,5,0
26,Yes,Travel_Rarely,Research & Development,24.0,3,Life Sciences,3,Female,2,2,Laboratory Technician,2,Single,2606,3,No,12,3,3,5,2,4,0,0,0,0,1
32,No,Travel_Rarely,Sales,6.0,3,Other,1,Male,2,5,Human Resources,4,Divorced,16855,4,No,17,3,1,14,5,4,13,6,1,3,0
41,Yes,Travel_Rarely,Sales,1.0,4,Life Sciences,3,Female,4,5,Human Resources,4,Single,15732,6,Yes,20,3,4,17,4,4,11,5,6,9,1
25,Yes,Travel_Frequently,Sales,3.0,1,Life Sciences,3,Male,3,2,Manager,3,Single,5225,6,Yes,13,3,3,6,0,2,1,1,1,1,1
43,Yes,Travel_Frequently,Research & Development,1.0,5,Life Sciences,4,Male,4,4,Manager,3,Married,11015,5,Yes,23,3,1,18,4,2,11,7,5,0,1
34,No,Travel_Frequently,Sales,4.0,2,Technical Degree,4,Male,2,5,Human Resources,3,Single,16374,9,No,14,3,1,12,0,3,10,1,0,6,0
33,Yes,Travel_Rarely,Research & Development,9.0,5,Medical,1,Female,2,2,Healthcare Representative,4,Married,5839,5,Yes,24,3,4,14,4,3,8,0,2,8,1
43,No,Travel_Rarely,Sales,5.0,2,Medical,2,Male,2,2,Human Resources,2,Single,6085,5,No,21,3,2,23,0,3,13,9,5,9,0
40,No,Travel_Rarely,Research & Development,4.0,2,Technical Degree,2,Female,2,3,Healthcare Representative,1,Married,8900,3,No,20,3,1,20,3,2,19,7,0,7,0
33,No,Travel_Frequently,Sales,1.0,1,Life Sciences,4,Male,3,2,Manufacturing Director,2,Married,6276,2,No,18,3,2,12,1,3,12,7,6,3,0
47,No,Travel_Frequently,Human Resources,2.0,2,Medical,4,Female,2,1,Sales Executive,3,Married,3030,0,No,24,3,2,24,5,4,1,1,0,1,0
27,Yes,Non-Travel,Research & Development,1.0,3,Life Sciences,2,Female,2,2,Sales Executive,1,Single,5142,2,No,11,3,2,9,5,2,3,3,3,3,1
42,No,Travel_Rarely,Research & Development,14.0,2,Life Sciences,1,Female,3,2,Laboratory Technician,3,Married,2424,2,Yes,25,3,3,24,3,1,6,6,5,0,0
42,No,Travel_Rarely,Sales,1.0,2,Marketing,2,Male,4,2,Research Scientist,2,Single,6396,8,Yes,19,3,2,20,6,2,0,0,0,0,0
